provider_id,hcpcs_code,state,month,payer_product,contract_type,utilization_count,billed_amount,contract_allowed_amount,contract_paid_amount,medicare_benchmark_amount,contract_total_paid,medicare_total_benchmark,contract_to_medicare_ratio,dollar_variance,percent_variance,total_financial_variance,benchmark_band,over_benchmark_flag,under_benchmark_flag
PRV060,J3490,MD,2024-07,Commercial PPO,Fee Schedule,15,181.61,112.56,99.84,115.62,1497.6000000000001,1734.3000000000002,0.9735339906590555,-3.0600000000000023,-0.026466009340944494,-45.900000000000034,80_to_100_percent,0,0
PRV054,80053,PA,2025-06,Medicare Advantage,Negotiated Commercial,55,20.46,15.29,12.9,13.83,709.5,760.65,1.1055676066522053,1.459999999999999,0.10556760665220528,80.29999999999995,100_to_120_percent,0,0
PRV039,99213,NY,2025-11,Commercial HMO,Percent of Medicare,88,133.9,80.81,76.23,97.52,6708.240000000001,8581.76,0.8286505332239541,-16.709999999999994,-0.17134946677604587,-1470.4799999999996,80_to_100_percent,0,0
PRV003,J3490,PA,2024-04,Exchange,Negotiated Commercial,19,144.7,86.37,76.73,112.06,1457.8700000000001,2129.14,0.7707478136712476,-25.689999999999998,-0.22925218632875244,-488.10999999999996,below_80_percent_of_medicare,0,1
PRV007,A0429,FL,2024-10,Exchange,Fee Schedule,22,557.86,414.76,381.84,288.53,8400.48,6347.66,1.4374935015423007,126.23000000000002,0.4374935015423007,2777.0600000000004,above_120_percent,1,0
PRV028,80053,VA,2025-09,Medicare Advantage,Case Rate,52,27.74,20.75,19.89,15.37,1034.28,799.24,1.3500325309043593,5.380000000000001,0.3500325309043592,279.76000000000005,above_120_percent,1,0
PRV036,99214,VA,2024-03,Exchange,Negotiated Commercial,72,249.23,161.74,138.71,140.21,9987.12,10095.12,1.1535553812138934,21.53,0.15355538121389345,1550.16,100_to_120_percent,0,0
PRV040,93000,MD,2025-11,Commercial PPO,Negotiated Commercial,21,38.36,24.01,22.41,23.68,470.61,497.28,1.013935810810811,0.33000000000000185,0.013935810810810889,6.930000000000039,100_to_120_percent,0,0
PRV009,99214,MD,2024-01,Commercial PPO,Fee Schedule,82,162.18,116.04,107.76,131.82,8836.32,10809.24,0.8802913063268094,-15.779999999999987,-0.11970869367319062,-1293.959999999999,80_to_100_percent,0,0
PRV054,27447,PA,2024-07,Commercial PPO,Case Rate,10,2981.18,1567.1,1567.1,1238.61,15671.0,12386.099999999999,1.2652085805863025,328.49,0.2652085805863024,3284.9,above_120_percent,1,0
PRV030,70551,NC,2024-01,Medicare Advantage,Fee Schedule,18,566.85,252.88,229.43,227.36,4129.74,4092.4800000000005,1.1122448979591837,25.519999999999982,0.11224489795918359,459.3599999999997,100_to_120_percent,0,0
PRV036,80053,VA,2025-07,Exchange,Fee Schedule,58,37.78,15.74,13.3,13.24,771.4000000000001,767.92,1.188821752265861,2.5,0.18882175226586104,145.0,100_to_120_percent,0,0
PRV003,27447,PA,2024-11,Exchange,Case Rate,16,1643.52,1133.51,1023.42,1315.06,16374.72,21040.96,0.8619454625644457,-181.54999999999995,-0.13805453743555424,-2904.7999999999993,80_to_100_percent,0,0
PRV050,27447,NC,2024-11,Commercial HMO,Negotiated Commercial,20,1836.51,1284.71,1105.35,1165.98,22107.0,23319.6,1.1018285047770975,118.73000000000002,0.10182850477709739,2374.6000000000004,100_to_120_percent,0,0
PRV033,99213,FL,2025-02,Commercial HMO,Case Rate,102,165.12,122.15,120.25,94.24,12265.5,9612.48,1.2961587436332769,27.91000000000001,0.2961587436332769,2846.820000000001,above_120_percent,1,0
PRV014,71046,MD,2024-08,Exchange,Fee Schedule,23,48.28,27.21,27.01,32.83,621.23,755.0899999999999,0.8288151081328055,-5.619999999999997,-0.17118489186719457,-129.25999999999993,80_to_100_percent,0,0
PRV020,J3490,NC,2025-07,Exchange,Fee Schedule,15,173.34,129.48,119.0,120.81,1785.0,1812.15,1.0717655823193444,8.669999999999987,0.07176558231934432,130.0499999999998,100_to_120_percent,0,0
PRV022,45378,PA,2024-11,Commercial HMO,Fee Schedule,27,648.75,381.69,362.78,396.98,9795.06,10718.460000000001,0.9614842057534384,-15.29000000000002,-0.03851579424656159,-412.83000000000055,80_to_100_percent,0,0
PRV002,J3490,NC,2025-08,Exchange,Fee Schedule,26,202.34,119.34,111.85,120.81,2908.1,3141.06,0.9878321331015645,-1.4699999999999989,-0.012167866898435551,-38.21999999999997,80_to_100_percent,0,0
PRV057,A0429,MD,2025-04,Exchange,Fee Schedule,15,703.14,381.24,351.6,347.07,5274.0,5206.05,1.0984527616907254,34.170000000000016,0.09845276169072527,512.5500000000002,100_to_120_percent,0,0
PRV049,99213,PA,2025-05,Commercial PPO,Case Rate,80,177.32,99.75,87.58,98.92,7006.4,7913.6,1.008390618681763,0.8299999999999983,0.008390618681763024,66.39999999999986,100_to_120_percent,0,0
PRV054,93000,PA,2025-12,Medicare Advantage,Fee Schedule,21,52.21,31.79,30.36,23.68,637.56,497.28,1.3424831081081081,8.11,0.3424831081081081,170.31,above_120_percent,1,0
PRV022,71046,PA,2025-01,Commercial PPO,Fee Schedule,27,51.44,34.88,32.66,34.99,881.8199999999999,944.73,0.9968562446413262,-0.10999999999999943,-0.0031437553586738903,-2.9699999999999847,80_to_100_percent,0,0
PRV034,70551,PA,2024-08,Commercial PPO,Negotiated Commercial,17,523.95,295.98,295.98,275.26,5031.66,4679.42,1.0752742861294777,20.720000000000027,0.07527428612947769,352.24000000000046,100_to_120_percent,0,0
PRV028,45378,VA,2025-06,Commercial PPO,Negotiated Commercial,21,907.0,469.47,435.19,396.98,9138.99,8336.58,1.1826036576149932,72.49000000000001,0.18260365761499323,1522.2900000000002,100_to_120_percent,0,0
PRV029,45378,NC,2025-05,Medicare Advantage,Case Rate,13,494.86,307.32,291.32,397.24,3787.16,5164.12,0.7736381029100795,-89.92000000000002,-0.2263618970899205,-1168.9600000000003,below_80_percent_of_medicare,0,1
PRV036,45378,VA,2024-12,Commercial HMO,Negotiated Commercial,17,583.09,357.84,335.45,369.24,5702.65,6277.08,0.9691257718557035,-11.400000000000034,-0.030874228144296485,-193.80000000000058,80_to_100_percent,0,0
PRV028,99214,VA,2024-09,Exchange,Percent of Medicare,104,169.79,140.3,127.61,122.99,13271.44,12790.96,1.1407431498495815,17.310000000000016,0.14074314984958142,1800.2400000000016,100_to_120_percent,0,0
PRV047,27447,NC,2025-11,Commercial HMO,Case Rate,22,1661.96,1211.92,1135.16,1324.33,24973.52,29135.26,0.9151193433660796,-112.40999999999985,-0.08488065663392044,-2473.019999999997,80_to_100_percent,0,0
PRV004,45378,FL,2024-07,Commercial HMO,Negotiated Commercial,13,814.02,588.56,542.68,396.98,7054.839999999999,5160.74,1.4825935815406315,191.57999999999993,0.4825935815406316,2490.539999999999,above_120_percent,1,0
PRV012,45378,VA,2024-02,Medicare Advantage,Percent of Medicare,21,499.8,350.27,308.3,396.82,6474.3,8333.22,0.8826924046167027,-46.55000000000001,-0.11730759538329724,-977.5500000000002,80_to_100_percent,0,0
PRV054,70551,PA,2025-04,Medicare Advantage,Fee Schedule,19,596.26,301.8,293.3,246.58,5572.7,4685.02,1.2239435477329872,55.22,0.22394354773298725,1049.18,above_120_percent,1,0
PRV053,99213,NY,2024-02,Commercial HMO,Negotiated Commercial,86,149.64,103.32,93.69,82.42,8057.34,7088.12,1.2535792283426352,20.89999999999999,0.2535792283426352,1797.3999999999992,above_120_percent,1,0
PRV050,99214,NC,2025-07,Medicare Advantage,Negotiated Commercial,94,200.32,124.47,119.82,131.82,11263.08,12391.08,0.9442421483841602,-7.349999999999994,-0.055757851615839744,-690.8999999999994,80_to_100_percent,0,0
PRV023,45378,MD,2025-09,Medicare Advantage,Negotiated Commercial,23,711.8,463.74,431.34,393.64,9920.82,9053.72,1.1780814957829489,70.10000000000002,0.17808149578294896,1612.3000000000006,100_to_120_percent,0,0
PRV028,J3490,VA,2025-06,Commercial HMO,Case Rate,20,198.72,116.46,109.98,101.59,2199.6,2031.8000000000002,1.1463726744758342,14.86999999999999,0.14637267447583413,297.3999999999998,100_to_120_percent,0,0
PRV002,J3490,NC,2024-06,Exchange,Case Rate,24,240.42,168.7,157.95,115.62,3790.7999999999997,2774.88,1.4590901228161217,53.079999999999984,0.4590901228161216,1273.9199999999996,above_120_percent,1,0
PRV017,71046,VA,2025-11,Exchange,Negotiated Commercial,14,71.44,60.12,59.3,33.04,830.1999999999999,462.56,1.8196125907990315,27.08,0.8196125907990315,379.12,above_120_percent,1,0
PRV044,70551,MD,2024-03,Commercial HMO,Case Rate,24,666.79,366.93,360.2,256.22,8644.8,6149.280000000001,1.4320896104909842,110.70999999999998,0.4320896104909842,2657.0399999999995,above_120_percent,1,0
PRV021,99214,FL,2024-03,Medicare Advantage,Case Rate,56,288.12,175.87,163.96,141.29,9181.76,7912.24,1.2447448510156416,34.58000000000001,0.2447448510156417,1936.4800000000007,above_120_percent,1,0
PRV029,70551,NC,2024-08,Commercial HMO,Percent of Medicare,23,365.81,203.63,196.91,256.22,4528.93,5893.06,0.7947467020529232,-52.59000000000003,-0.20525329794707683,-1209.5700000000006,below_80_percent_of_medicare,0,1
PRV008,99214,PA,2025-01,Exchange,Percent of Medicare,96,346.51,189.16,176.68,140.21,16961.28,13460.16,1.349119178375294,48.94999999999999,0.3491191783752941,4699.199999999999,above_120_percent,1,0
PRV030,45378,NC,2025-06,Exchange,Fee Schedule,22,710.24,524.58,494.74,396.98,10884.28,8733.560000000001,1.3214267721295783,127.60000000000002,0.3214267721295784,2807.2000000000007,above_120_percent,1,0
PRV044,45378,MD,2024-07,Commercial HMO,Percent of Medicare,24,868.83,536.1,536.1,396.98,12866.400000000001,9527.52,1.3504458662904932,139.12,0.35044586629049324,3338.88,above_120_percent,1,0
PRV035,99213,FL,2025-10,Commercial HMO,Fee Schedule,76,114.3,83.7,77.16,98.92,5864.16,7517.92,0.8461382935705621,-15.219999999999999,-0.15386170642943792,-1156.7199999999998,80_to_100_percent,0,0
PRV034,A0429,PA,2025-08,Medicare Advantage,Percent of Medicare,21,347.72,331.16,321.57,303.18,6752.97,6366.78,1.0922884095256944,27.980000000000018,0.09228840952569436,587.5800000000004,100_to_120_percent,0,0
PRV055,45378,NY,2024-06,Commercial HMO,Fee Schedule,19,584.53,413.34,392.77,396.98,7462.629999999999,7542.620000000001,1.0412111441382437,16.359999999999957,0.04121114413824363,310.8399999999992,100_to_120_percent,0,0
PRV015,80053,NC,2024-02,Commercial PPO,Negotiated Commercial,39,18.77,13.7,12.7,15.37,495.29999999999995,599.43,0.8913467794404685,-1.67,-0.10865322055953155,-65.13,80_to_100_percent,0,0
PRV018,71046,VA,2025-05,Medicare Advantage,Case Rate,11,86.44,49.64,46.64,34.99,513.04,384.89000000000004,1.4186910545870248,14.649999999999999,0.4186910545870248,161.14999999999998,above_120_percent,1,0
PRV038,99213,NC,2024-05,Commercial HMO,Case Rate,80,89.4,59.78,56.18,77.64,4494.4,6211.2,0.7699639361154045,-17.86,-0.23003606388459555,-1428.8,below_80_percent_of_medicare,0,1
PRV029,A0429,NC,2024-07,Commercial PPO,Fee Schedule,20,412.57,240.56,226.22,303.18,4524.4,6063.6,0.7934560327198363,-62.620000000000005,-0.2065439672801636,-1252.4,below_80_percent_of_medicare,0,1
PRV059,99214,VA,2025-07,Medicare Advantage,Percent of Medicare,100,238.03,139.25,131.63,133.35,13163.0,13335.0,1.04424446944132,5.900000000000006,0.04424446944131988,590.0000000000006,100_to_120_percent,0,0
PRV004,A0429,FL,2024-05,Medicare Advantage,Fee Schedule,23,532.47,423.86,397.03,294.16,9131.689999999999,6765.68,1.4409165080228445,129.7,0.44091650802284466,2983.1,above_120_percent,1,0
PRV008,27447,PA,2024-09,Commercial PPO,Percent of Medicare,14,1979.59,1538.52,1452.16,1315.06,20330.24,18410.84,1.1699238057579122,223.46000000000004,0.16992380575791222,3128.4400000000005,100_to_120_percent,0,0
PRV021,A0429,FL,2025-11,Medicare Advantage,Negotiated Commercial,11,557.56,335.75,325.66,294.16,3582.26,3235.76,1.1413856404677725,41.589999999999975,0.14138564046777255,457.4899999999997,100_to_120_percent,0,0
PRV028,80053,VA,2025-05,Medicare Advantage,Percent of Medicare,52,23.36,19.0,18.45,15.37,959.4,799.24,1.2361743656473652,3.630000000000001,0.23617436564736505,188.76000000000005,above_120_percent,1,0
PRV054,J3490,PA,2025-03,Commercial HMO,Case Rate,20,161.09,118.33,113.06,112.06,2261.2,2241.2,1.0559521684811708,6.269999999999996,0.055952168481170766,125.39999999999992,100_to_120_percent,0,0
PRV030,71046,NC,2025-12,Exchange,Percent of Medicare,17,76.28,41.76,41.73,33.04,709.41,561.68,1.2639225181598062,8.719999999999999,0.2639225181598063,148.23999999999998,above_120_percent,1,0
PRV027,80053,MD,2025-07,Commercial PPO,Negotiated Commercial,54,17.96,11.88,10.9,13.24,588.6,714.96,0.8972809667673717,-1.3599999999999994,-0.10271903323262835,-73.43999999999997,80_to_100_percent,0,0
PRV011,80053,NC,2024-12,Medicare Advantage,Fee Schedule,43,13.59,12.9,11.44,13.79,491.91999999999996,592.9699999999999,0.9354604786076868,-0.8899999999999988,-0.06453952139231318,-38.269999999999946,80_to_100_percent,0,0
PRV027,A0429,MD,2025-04,Commercial PPO,Fee Schedule,18,378.6,316.59,295.69,347.07,5322.42,6247.26,0.9121790993171406,-30.480000000000018,-0.08782090068285942,-548.6400000000003,80_to_100_percent,0,0
PRV032,71046,NC,2025-01,Medicare Advantage,Percent of Medicare,12,82.86,44.71,40.39,34.99,484.68,419.88,1.2777936553300944,9.719999999999999,0.27779365533009426,116.63999999999999,above_120_percent,1,0
PRV036,71046,VA,2024-09,Commercial HMO,Percent of Medicare,14,62.08,36.21,35.57,35.12,497.98,491.67999999999995,1.0310364464692483,1.0900000000000034,0.031036446469248392,15.260000000000048,100_to_120_percent,0,0
PRV037,27447,VA,2025-12,Exchange,Fee Schedule,17,1543.47,1089.48,896.25,1167.55,15236.25,19848.35,0.9331334846473385,-78.06999999999994,-0.0668665153526615,-1327.189999999999,80_to_100_percent,0,0
PRV026,70551,NC,2025-03,Exchange,Negotiated Commercial,23,446.13,277.79,252.57,219.7,5809.11,5053.099999999999,1.2644060081929906,58.09000000000003,0.2644060081929906,1336.0700000000006,above_120_percent,1,0
PRV010,70551,PA,2025-06,Commercial HMO,Percent of Medicare,24,384.39,216.0,185.1,225.37,4442.4,5408.88,0.9584239251009451,-9.370000000000005,-0.041576074899054904,-224.8800000000001,80_to_100_percent,0,0
PRV010,80053,PA,2024-10,Medicare Advantage,Negotiated Commercial,52,23.98,18.15,17.02,15.37,885.04,799.24,1.180871828236825,2.7799999999999994,0.18087182823682496,144.55999999999997,100_to_120_percent,0,0
PRV010,99214,PA,2024-05,Medicare Advantage,Case Rate,82,197.44,118.38,104.69,122.99,8584.58,10085.18,0.9625172778274657,-4.609999999999999,-0.03748272217253435,-378.02,80_to_100_percent,0,0
PRV038,A0429,NC,2024-03,Medicare Advantage,Percent of Medicare,29,351.49,263.37,245.49,334.01,7119.21,9686.289999999999,0.7885093260680819,-70.63999999999999,-0.21149067393191817,-2048.5599999999995,below_80_percent_of_medicare,0,1
PRV052,71046,NC,2025-08,Exchange,Case Rate,16,51.99,31.32,31.07,35.17,497.12,562.72,0.8905317031560989,-3.8500000000000014,-0.10946829684390108,-61.60000000000002,80_to_100_percent,0,0
PRV053,A0429,NY,2025-01,Commercial PPO,Case Rate,18,573.47,315.36,292.03,288.53,5256.539999999999,5193.539999999999,1.0929885973728903,26.83000000000004,0.09298859737289032,482.94000000000074,100_to_120_percent,0,0
PRV019,71046,NY,2025-01,Medicare Advantage,Percent of Medicare,12,71.79,38.77,37.69,34.99,452.28,419.88,1.1080308659617033,3.780000000000001,0.10803086596170337,45.360000000000014,100_to_120_percent,0,0
PRV005,70551,PA,2024-03,Commercial HMO,Percent of Medicare,19,451.12,300.7,292.68,256.22,5560.92,4868.18,1.173600811802357,44.47999999999996,0.17360081180235717,845.1199999999992,100_to_120_percent,0,0
PRV038,70551,NC,2025-07,Commercial HMO,Fee Schedule,13,341.12,196.7,190.02,225.37,2470.26,2929.81,0.872786972534055,-28.670000000000016,-0.12721302746594496,-372.7100000000002,80_to_100_percent,0,0
PRV003,A0429,PA,2024-07,Commercial PPO,Negotiated Commercial,18,456.79,273.41,235.56,347.07,4240.08,6247.26,0.7877661566830899,-73.65999999999997,-0.21223384331691006,-1325.8799999999994,below_80_percent_of_medicare,0,1
PRV038,99214,NC,2025-03,Medicare Advantage,Fee Schedule,84,155.05,109.84,108.45,133.35,9109.800000000001,11201.4,0.8236970378702663,-23.50999999999999,-0.17630296212973373,-1974.8399999999992,80_to_100_percent,0,0
PRV023,70551,MD,2024-09,Commercial PPO,Case Rate,22,356.28,290.45,266.77,227.36,5868.94,5001.92,1.2774894440534834,63.089999999999975,0.27748944405348336,1387.9799999999996,above_120_percent,1,0
PRV051,99214,VA,2024-06,Exchange,Percent of Medicare,108,279.19,149.06,142.26,122.99,15364.079999999998,13282.92,1.2119684527197334,26.070000000000007,0.21196845271973339,2815.560000000001,above_120_percent,1,0
PRV038,J3490,NC,2024-04,Medicare Advantage,Case Rate,18,143.17,92.69,86.88,101.59,1563.84,1828.6200000000001,0.9123929520622108,-8.900000000000006,-0.0876070479377892,-160.2000000000001,80_to_100_percent,0,0
PRV045,70551,NC,2025-08,Commercial PPO,Fee Schedule,26,409.15,274.12,246.28,227.36,6403.28,5911.360000000001,1.2056650246305418,46.75999999999999,0.20566502463054182,1215.7599999999998,above_120_percent,1,0
PRV025,A0429,NY,2024-03,Commercial HMO,Case Rate,19,439.77,261.45,233.4,294.16,4434.6,5589.040000000001,0.8888020125101984,-32.710000000000036,-0.11119798748980159,-621.4900000000007,80_to_100_percent,0,0
PRV051,93000,VA,2024-01,Commercial PPO,Case Rate,24,53.46,25.68,25.68,23.68,616.3199999999999,568.3199999999999,1.0844594594594594,2.0,0.08445945945945946,48.0,100_to_120_percent,0,0
PRV032,99214,NC,2024-08,Medicare Advantage,Case Rate,96,151.47,144.25,128.1,122.99,12297.599999999999,11807.039999999999,1.172859582079844,21.260000000000005,0.17285958207984395,2040.9600000000005,100_to_120_percent,0,0
PRV038,27447,NC,2025-10,Exchange,Percent of Medicare,27,1920.29,948.12,882.93,1165.98,23839.109999999997,31481.46,0.8131528842690269,-217.86,-0.1868471157309731,-5882.22,80_to_100_percent,0,0
PRV022,99214,PA,2025-05,Commercial HMO,Percent of Medicare,112,204.65,134.76,134.76,131.82,15093.119999999999,14763.84,1.0223031406463359,2.9399999999999977,0.022303140646335897,329.27999999999975,100_to_120_percent,0,0
PRV027,80053,MD,2025-08,Commercial PPO,Negotiated Commercial,43,20.89,13.25,12.05,15.37,518.15,660.91,0.8620689655172414,-2.119999999999999,-0.13793103448275856,-91.15999999999997,80_to_100_percent,0,0
PRV051,80053,VA,2024-05,Commercial HMO,Percent of Medicare,46,28.72,21.99,21.76,14.98,1000.96,689.08,1.4679572763684912,7.009999999999998,0.46795727636849116,322.4599999999999,above_120_percent,1,0
PRV024,93000,NC,2025-12,Commercial PPO,Percent of Medicare,25,33.52,29.02,27.67,25.07,691.75,626.75,1.1575588352612685,3.9499999999999993,0.15755883526126843,98.74999999999999,100_to_120_percent,0,0
PRV002,99214,NC,2024-03,Medicare Advantage,Percent of Medicare,100,250.35,150.33,148.52,128.66,14852.000000000002,12866.0,1.1684284159801028,21.670000000000016,0.16842841598010272,2167.000000000002,100_to_120_percent,0,0
PRV023,27447,MD,2024-01,Medicare Advantage,Fee Schedule,17,1848.53,1263.03,1263.03,1315.06,21471.51,22356.02,0.9604352653110885,-52.02999999999997,-0.039564734688911515,-884.5099999999995,80_to_100_percent,0,0
PRV024,45378,NC,2024-12,Commercial HMO,Case Rate,24,529.23,377.63,351.53,396.82,8436.72,9523.68,0.9516405423113754,-19.189999999999998,-0.04835945768862456,-460.55999999999995,80_to_100_percent,0,0
PRV026,80053,NC,2024-11,Commercial PPO,Fee Schedule,40,17.13,12.87,10.82,13.83,432.8,553.2,0.9305856832971799,-0.9600000000000009,-0.06941431670282001,-38.400000000000034,80_to_100_percent,0,0
PRV005,93000,PA,2024-07,Commercial HMO,Negotiated Commercial,19,31.24,28.61,24.31,23.68,461.89,449.92,1.2081925675675675,4.93,0.20819256756756757,93.66999999999999,above_120_percent,1,0
PRV008,99214,PA,2024-05,Commercial PPO,Percent of Medicare,88,232.57,153.61,143.84,122.99,12657.92,10823.119999999999,1.2489633303520613,30.62000000000002,0.2489633303520613,2694.5600000000018,above_120_percent,1,0
PRV020,27447,NC,2024-08,Exchange,Case Rate,17,2264.44,1430.89,1291.98,1324.33,21963.66,22513.61,1.0804633286265508,106.56000000000017,0.08046332862655092,1811.520000000003,100_to_120_percent,0,0
PRV026,J3490,NC,2024-09,Exchange,Fee Schedule,16,216.65,125.57,115.22,121.25,1843.52,1940.0,1.0356288659793813,4.319999999999993,0.035628865979381384,69.11999999999989,100_to_120_percent,0,0
PRV002,70551,NC,2025-03,Medicare Advantage,Fee Schedule,19,429.87,267.48,258.21,225.37,4905.99,4282.03,1.1868482939166705,42.110000000000014,0.18684829391667043,800.0900000000003,100_to_120_percent,0,0
PRV024,71046,NC,2024-09,Commercial HMO,Percent of Medicare,17,50.01,32.07,27.71,33.04,471.07,561.68,0.9706416464891041,-0.9699999999999989,-0.02935835351089585,-16.48999999999998,80_to_100_percent,0,0
PRV020,27447,NC,2024-06,Medicare Advantage,Percent of Medicare,21,1933.29,1513.98,1386.05,1167.55,29107.05,24518.55,1.2967153440966126,346.43000000000006,0.29671534409661265,7275.030000000002,above_120_percent,1,0
PRV003,A0429,PA,2025-03,Exchange,Percent of Medicare,14,409.02,229.67,196.89,298.33,2756.46,4176.62,0.7698521771192974,-68.66,-0.23014782288070257,-961.24,below_80_percent_of_medicare,0,1
PRV016,A0429,PA,2025-02,Commercial PPO,Percent of Medicare,16,605.69,414.59,355.42,334.01,5686.72,5344.16,1.2412502619682044,80.57999999999998,0.2412502619682045,1289.2799999999997,above_120_percent,1,0
PRV017,99214,VA,2024-11,Commercial HMO,Percent of Medicare,108,323.57,202.29,195.32,140.21,21094.559999999998,15142.68,1.4427644247913842,62.079999999999984,0.4427644247913842,6704.6399999999985,above_120_percent,1,0
PRV009,71046,MD,2024-03,Commercial HMO,Fee Schedule,18,45.7,33.42,31.56,35.12,568.0799999999999,632.16,0.9515945330296128,-1.6999999999999957,-0.048405466970387126,-30.599999999999923,80_to_100_percent,0,0
PRV046,J3490,NC,2025-12,Exchange,Negotiated Commercial,18,255.73,144.57,124.43,101.59,2239.7400000000002,1828.6200000000001,1.423073137119795,42.97999999999999,0.42307313711979516,773.6399999999999,above_120_percent,1,0
PRV005,27447,PA,2025-01,Commercial PPO,Negotiated Commercial,20,2232.38,1204.33,1147.59,1165.98,22951.8,23319.6,1.0328907871490076,38.34999999999991,0.03289078714900762,766.9999999999982,100_to_120_percent,0,0
PRV035,J3490,FL,2024-07,Medicare Advantage,Fee Schedule,19,172.0,122.57,100.32,121.25,1906.08,2303.75,1.0108865979381443,1.3199999999999932,0.010886597938144274,25.07999999999987,100_to_120_percent,0,0
PRV040,A0429,MD,2025-06,Commercial HMO,Negotiated Commercial,19,577.41,295.81,266.3,334.01,5059.7,6346.19,0.8856321667015958,-38.19999999999999,-0.1143678332984042,-725.7999999999997,80_to_100_percent,0,0
PRV049,99214,PA,2024-11,Medicare Advantage,Percent of Medicare,90,254.88,141.64,138.91,133.35,12501.9,12001.5,1.0621672290963629,8.289999999999992,0.062167229096362894,746.0999999999992,100_to_120_percent,0,0
PRV033,27447,FL,2024-04,Commercial PPO,Negotiated Commercial,13,2910.27,1410.07,1238.15,1238.61,16095.95,16101.929999999998,1.1384293684049056,171.46000000000004,0.13842936840490555,2228.9800000000005,100_to_120_percent,0,0
PRV033,70551,FL,2025-05,Commercial HMO,Fee Schedule,18,485.52,257.02,242.29,227.36,4361.22,4092.4800000000005,1.130453905700211,29.659999999999968,0.13045390570021098,533.8799999999994,100_to_120_percent,0,0
PRV046,93000,NC,2024-03,Exchange,Fee Schedule,23,39.86,25.59,24.35,21.24,560.0500000000001,488.52,1.2048022598870056,4.350000000000001,0.20480225988700573,100.05000000000004,above_120_percent,1,0
PRV052,27447,NC,2024-07,Exchange,Percent of Medicare,23,1272.94,1020.9,924.27,1315.06,21258.21,30246.379999999997,0.7763143886970937,-294.15999999999997,-0.22368561130290632,-6765.679999999999,below_80_percent_of_medicare,0,1
PRV013,99214,PA,2025-04,Commercial HMO,Case Rate,68,219.59,132.04,120.2,133.35,8173.6,9067.8,0.9901762279715035,-1.3100000000000023,-0.009823772028496455,-89.08000000000015,80_to_100_percent,0,0
PRV048,71046,NY,2025-06,Commercial PPO,Percent of Medicare,18,42.93,37.24,33.12,35.17,596.16,633.0600000000001,1.0588569803810066,2.0700000000000003,0.05885698038100654,37.260000000000005,100_to_120_percent,0,0
PRV028,71046,VA,2025-12,Commercial HMO,Fee Schedule,17,78.57,43.45,41.94,32.83,712.98,558.11,1.3234846177276882,10.620000000000005,0.3234846177276883,180.54000000000008,above_120_percent,1,0
PRV006,80053,VA,2025-06,Commercial PPO,Percent of Medicare,48,25.76,15.93,14.34,13.83,688.3199999999999,663.84,1.1518438177874186,2.0999999999999996,0.15184381778741862,100.79999999999998,100_to_120_percent,0,0
PRV037,27447,VA,2024-06,Medicare Advantage,Case Rate,12,1527.18,1076.61,971.29,1238.61,11655.48,14863.32,0.8692082253493836,-162.0,-0.13079177465061642,-1944.0,80_to_100_percent,0,0
PRV059,A0429,VA,2025-06,Exchange,Case Rate,18,587.5,392.1,348.96,303.18,6281.28,5457.24,1.2932911141895904,88.92000000000002,0.29329111418959036,1600.5600000000004,above_120_percent,1,0
PRV009,A0429,MD,2025-07,Exchange,Fee Schedule,23,655.65,347.1,347.1,303.18,7983.3,6973.14,1.1448644369681378,43.920000000000016,0.14486443696813778,1010.1600000000003,100_to_120_percent,0,0
PRV001,45378,FL,2025-05,Exchange,Case Rate,16,647.87,390.3,388.42,369.24,6214.72,5907.84,1.0570360740981475,21.060000000000002,0.05703607409814755,336.96000000000004,100_to_120_percent,0,0
PRV055,80053,NY,2025-06,Commercial PPO,Case Rate,34,22.91,14.82,14.04,13.94,477.35999999999996,473.96,1.0631276901004305,0.8800000000000008,0.06312769010043047,29.920000000000027,100_to_120_percent,0,0
PRV036,A0429,VA,2025-08,Medicare Advantage,Percent of Medicare,17,588.51,402.04,377.64,347.07,6419.88,5900.19,1.1583830351225979,54.97000000000003,0.15838303512259783,934.4900000000005,100_to_120_percent,0,0
PRV014,A0429,MD,2025-02,Exchange,Case Rate,19,440.97,275.98,272.45,334.01,5176.55,6346.19,0.8262626867459059,-58.02999999999997,-0.1737373132540941,-1102.5699999999995,80_to_100_percent,0,0
PRV048,J3490,NY,2025-12,Commercial HMO,Negotiated Commercial,20,221.7,125.91,113.41,117.66,2268.2,2353.2,1.0701172870984192,8.25,0.07011728709841918,165.0,100_to_120_percent,0,0
PRV024,J3490,NC,2025-04,Commercial HMO,Case Rate,22,187.61,111.32,98.96,101.59,2177.12,2234.98,1.0957771434196277,9.72999999999999,0.09577714341962781,214.05999999999977,100_to_120_percent,0,0
PRV020,J3490,NC,2024-02,Exchange,Percent of Medicare,21,179.59,138.01,134.79,115.62,2830.5899999999997,2428.02,1.1936516173672373,22.389999999999986,0.19365161736723738,470.1899999999997,100_to_120_percent,0,0
PRV018,45378,VA,2024-05,Medicare Advantage,Percent of Medicare,17,883.66,524.34,524.34,396.82,8913.78,6745.94,1.3213547704248778,127.52000000000004,0.32135477042487787,2167.8400000000006,above_120_percent,1,0
