provider_id,provider_name,provider_type,state,locality,hcpcs_code,service_description,service_category,contract_allowed_amount,contract_paid_amount,billed_amount,utilization_count,effective_date,contract_type,payer_product,medicare_benchmark_amount,benchmark_source,service_month,contract_total_paid,medicare_total_benchmark,contract_to_medicare_ratio,dollar_variance,percent_variance,total_financial_variance,over_benchmark_flag,under_benchmark_flag,benchmark_band
PRV046,Provider Network 46,Lab,NC,NC Locality,70551,MRI brain without contrast,Imaging,364.68,343.53,517.62,17,2024-01-01,Percent of Medicare,Exchange,275.26,simulated_cms_style_fee_schedule,2024-01-01,5840.009999999999,4679.42,1.3248564993097436,89.42000000000002,0.3248564993097436,1520.1400000000003,1,0,above_120_percent
PRV030,Provider Network 30,Ambulatory Surgery,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,525.75,474.52,661.24,14,2025-06-01,Negotiated Commercial,Commercial PPO,417.19,simulated_cms_style_fee_schedule,2025-06-01,6643.28,5840.66,1.2602171672379492,108.56,0.26021716723794913,1519.8400000000001,1,0,above_120_percent
PRV020,Provider Network 20,Ambulatory Surgery,NC,NC Locality,A0429,Ambulance basic life support,Emergency,378.59,322.99,519.53,18,2025-11-01,Percent of Medicare,Commercial HMO,294.16,simulated_cms_style_fee_schedule,2025-11-01,5813.82,5294.88,1.2870206690236603,84.42999999999995,0.2870206690236604,1519.739999999999,1,0,above_120_percent
PRV028,Provider Network 28,Lab,VA,VA Locality,A0429,Ambulance basic life support,Emergency,413.95,392.26,716.32,19,2025-03-01,Fee Schedule,Exchange,334.01,simulated_cms_style_fee_schedule,2025-03-01,7452.94,6346.19,1.2393341516721057,79.94,0.23933415167210562,1518.86,1,0,above_120_percent
PRV005,Provider Network 05,Ambulatory Surgery,PA,PA Locality,A0429,Ambulance basic life support,Emergency,369.14,337.7,553.32,23,2025-10-01,Negotiated Commercial,Exchange,303.18,simulated_cms_style_fee_schedule,2025-10-01,7767.099999999999,6973.14,1.2175605251006003,65.95999999999998,0.21756052510060023,1517.0799999999995,1,0,above_120_percent
PRV036,Provider Network 36,Physician Group,VA,VA Locality,99213,Office/outpatient established visit,Professional,102.92,94.27,157.16,74,2024-09-01,Case Rate,Commercial HMO,82.42,simulated_cms_style_fee_schedule,2024-09-01,6975.98,6099.08,1.2487260373695706,20.5,0.2487260373695705,1517.0,1,0,above_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,70551,MRI brain without contrast,Imaging,338.43,293.81,461.77,24,2025-07-01,Case Rate,Commercial PPO,275.26,simulated_cms_style_fee_schedule,2025-07-01,7051.4400000000005,6606.24,1.2294921165443582,63.170000000000016,0.22949211654435814,1516.0800000000004,1,0,above_120_percent
PRV053,Provider Network 53,Hospital Outpatient,NY,NY Locality,A0429,Ambulance basic life support,Emergency,426.86,392.22,621.31,19,2025-09-01,Negotiated Commercial,Commercial PPO,347.07,simulated_cms_style_fee_schedule,2025-09-01,7452.18,6594.33,1.229895986400438,79.79000000000002,0.229895986400438,1516.0100000000004,1,0,above_120_percent
PRV004,Provider Network 04,Ambulatory Surgery,FL,FL Locality,A0429,Ambulance basic life support,Emergency,409.81,377.14,559.4,20,2024-06-01,Case Rate,Exchange,334.01,simulated_cms_style_fee_schedule,2024-06-01,7542.799999999999,6680.2,1.2269393131942157,75.80000000000001,0.22693931319421579,1516.0000000000002,1,0,above_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,99213,Office/outpatient established visit,Professional,111.45,101.08,165.82,88,2025-06-01,Percent of Medicare,Medicare Advantage,94.24,simulated_cms_style_fee_schedule,2025-06-01,8895.039999999999,8293.119999999999,1.182618845500849,17.210000000000008,0.182618845500849,1514.4800000000007,0,0,100_to_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,99213,Office/outpatient established visit,Professional,118.54,107.4,153.63,72,2024-09-01,Fee Schedule,Commercial HMO,97.52,simulated_cms_style_fee_schedule,2024-09-01,7732.8,7021.44,1.2155455291222315,21.02000000000001,0.21554552912223146,1513.4400000000007,1,0,above_120_percent
PRV044,Provider Network 44,Hospital Outpatient,MD,MD Locality,J3490,Unclassified drug,Pharmacy,171.67,159.98,248.07,27,2025-07-01,Negotiated Commercial,Exchange,115.62,simulated_cms_style_fee_schedule,2025-07-01,4319.46,3121.7400000000002,1.4847777201176264,56.04999999999998,0.48477772011762654,1513.3499999999995,1,0,above_120_percent
PRV032,Provider Network 32,Hospital Outpatient,NC,NC Locality,A0429,Ambulance basic life support,Emergency,378.79,361.89,469.64,20,2025-05-01,Fee Schedule,Medicare Advantage,303.18,simulated_cms_style_fee_schedule,2025-05-01,7237.799999999999,6063.6,1.2493898014380895,75.61000000000001,0.24938980143808961,1512.2000000000003,1,0,above_120_percent
PRV028,Provider Network 28,Lab,VA,VA Locality,70551,MRI brain without contrast,Imaging,302.95,302.95,598.2,20,2024-03-01,Negotiated Commercial,Exchange,227.36,simulated_cms_style_fee_schedule,2024-03-01,6059.0,4547.200000000001,1.3324683321604502,75.58999999999997,0.33246833216045024,1511.7999999999995,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,A0429,Ambulance basic life support,Emergency,375.12,325.96,422.98,21,2024-12-01,Case Rate,Commercial PPO,303.18,simulated_cms_style_fee_schedule,2024-12-01,6845.16,6366.78,1.2372847813180288,71.94,0.23728478131802888,1510.74,1,0,above_120_percent
PRV006,Provider Network 06,Lab,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,473.14,473.14,671.12,19,2025-03-01,Percent of Medicare,Commercial HMO,393.64,simulated_cms_style_fee_schedule,2025-03-01,8989.66,7479.16,1.2019611828066254,79.5,0.20196118280662534,1510.5,1,0,above_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,A0429,Ambulance basic life support,Emergency,364.05,344.63,545.73,20,2025-03-01,Percent of Medicare,Exchange,288.53,simulated_cms_style_fee_schedule,2025-03-01,6892.6,5770.599999999999,1.2617405469102,75.52000000000004,0.26174054691020016,1510.4000000000008,1,0,above_120_percent
PRV028,Provider Network 28,Lab,VA,VA Locality,99213,Office/outpatient established visit,Professional,121.8,112.48,209.8,66,2024-11-01,Percent of Medicare,Exchange,98.92,simulated_cms_style_fee_schedule,2024-11-01,7423.68,6528.72,1.2312980186008895,22.879999999999995,0.23129801860088955,1510.0799999999997,1,0,above_120_percent
PRV041,Provider Network 41,Physician Group,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,485.8,451.75,627.75,17,2025-08-01,Case Rate,Exchange,396.98,simulated_cms_style_fee_schedule,2025-08-01,7679.75,6748.66,1.2237392311955262,88.82,0.2237392311955262,1509.9399999999998,1,0,above_120_percent
PRV053,Provider Network 53,Hospital Outpatient,NY,NY Locality,99213,Office/outpatient established visit,Professional,93.7,91.66,128.68,94,2024-06-01,Percent of Medicare,Exchange,77.64,simulated_cms_style_fee_schedule,2024-06-01,8616.039999999999,7298.16,1.2068521380731583,16.060000000000002,0.2068521380731582,1509.6400000000003,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,A0429,Ambulance basic life support,Emergency,405.89,390.69,609.76,21,2024-05-01,Percent of Medicare,Commercial HMO,334.01,simulated_cms_style_fee_schedule,2024-05-01,8204.49,7014.21,1.2152031376306098,71.88,0.21520313763060986,1509.48,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,99213,Office/outpatient established visit,Professional,98.58,91.26,180.25,106,2025-01-01,Percent of Medicare,Exchange,84.35,simulated_cms_style_fee_schedule,2025-01-01,9673.560000000001,8941.099999999999,1.1687018375815057,14.230000000000004,0.1687018375815057,1508.3800000000003,0,0,100_to_120_percent
PRV059,Provider Network 59,Imaging Center,VA,VA Locality,A0429,Ambulance basic life support,Emergency,397.41,376.47,635.23,16,2024-01-01,Negotiated Commercial,Commercial HMO,303.18,simulated_cms_style_fee_schedule,2024-01-01,6023.52,4850.88,1.3108054621017218,94.23000000000002,0.31080546210172183,1507.6800000000003,1,0,above_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,70551,MRI brain without contrast,Imaging,319.59,299.76,558.32,16,2025-02-01,Negotiated Commercial,Commercial HMO,225.37,simulated_cms_style_fee_schedule,2025-02-01,4796.16,3605.92,1.4180680658472733,94.21999999999997,0.41806806584727324,1507.5199999999995,1,0,above_120_percent
PRV004,Provider Network 04,Ambulatory Surgery,FL,FL Locality,A0429,Ambulance basic life support,Emergency,359.7,314.98,649.31,23,2024-07-01,Fee Schedule,Exchange,294.16,simulated_cms_style_fee_schedule,2024-07-01,7244.540000000001,6765.68,1.2228039162360618,65.53999999999996,0.22280391623606186,1507.4199999999992,1,0,above_120_percent
PRV006,Provider Network 06,Lab,VA,VA Locality,99213,Office/outpatient established visit,Professional,101.09,100.23,130.39,90,2024-09-01,Percent of Medicare,Medicare Advantage,84.35,simulated_cms_style_fee_schedule,2024-09-01,9020.7,7591.499999999999,1.1984588026081804,16.74000000000001,0.19845880260818033,1506.6000000000008,0,0,100_to_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,494.07,486.63,1022.31,15,2025-05-01,Percent of Medicare,Commercial HMO,393.64,simulated_cms_style_fee_schedule,2025-05-01,7299.45,5904.599999999999,1.2551315923178539,100.43,0.25513159231785393,1506.45,1,0,above_120_percent
PRV044,Provider Network 44,Hospital Outpatient,MD,MD Locality,A0429,Ambulance basic life support,Emergency,377.52,376.34,634.75,19,2025-09-01,Fee Schedule,Exchange,298.33,simulated_cms_style_fee_schedule,2025-09-01,7150.459999999999,5668.2699999999995,1.2654443066402976,79.19,0.26544430664029767,1504.61,1,0,above_120_percent
PRV034,Provider Network 34,Ambulatory Surgery,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,480.55,427.78,681.8,18,2025-04-01,Percent of Medicare,Exchange,396.98,simulated_cms_style_fee_schedule,2025-04-01,7700.039999999999,7145.64,1.210514383596151,83.57,0.2105143835961509,1504.2599999999998,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,A0429,Ambulance basic life support,Emergency,354.33,323.03,686.58,25,2025-02-01,Case Rate,Commercial HMO,294.16,simulated_cms_style_fee_schedule,2025-02-01,8075.749999999999,7354.000000000001,1.2045485450095186,60.16999999999996,0.20454854500951847,1504.249999999999,1,0,above_120_percent
PRV032,Provider Network 32,Hospital Outpatient,NC,NC Locality,70551,MRI brain without contrast,Imaging,343.07,307.49,650.86,13,2025-10-01,Percent of Medicare,Medicare Advantage,227.36,simulated_cms_style_fee_schedule,2025-10-01,3997.37,2955.6800000000003,1.5089285714285714,115.70999999999998,0.5089285714285713,1504.2299999999998,1,0,above_120_percent
PRV031,Provider Network 31,Ambulatory Surgery,PA,PA Locality,70551,MRI brain without contrast,Imaging,331.43,290.97,556.57,20,2025-06-01,Fee Schedule,Commercial HMO,256.22,simulated_cms_style_fee_schedule,2025-06-01,5819.400000000001,5124.400000000001,1.293536804308797,75.20999999999998,0.29353680430879703,1504.1999999999996,1,0,above_120_percent
PRV059,Provider Network 59,Imaging Center,VA,VA Locality,99213,Office/outpatient established visit,Professional,101.9,90.48,177.02,62,2025-08-01,Percent of Medicare,Commercial PPO,77.64,simulated_cms_style_fee_schedule,2025-08-01,5609.76,4813.68,1.3124678001030397,24.260000000000005,0.31246780010303976,1504.1200000000003,1,0,above_120_percent
PRV008,Provider Network 08,Imaging Center,PA,PA Locality,99213,Office/outpatient established visit,Professional,97.77,91.47,157.74,112,2024-04-01,Negotiated Commercial,Commercial PPO,84.35,simulated_cms_style_fee_schedule,2024-04-01,10244.64,9447.199999999999,1.1590989922940131,13.420000000000002,0.15909899229401306,1503.0400000000002,0,0,100_to_120_percent
PRV018,Provider Network 18,Physician Group,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,504.18,479.4,929.56,14,2024-07-01,Negotiated Commercial,Exchange,396.82,simulated_cms_style_fee_schedule,2024-07-01,6711.599999999999,5555.48,1.270550879491961,107.36000000000001,0.2705508794919611,1503.0400000000002,1,0,above_120_percent
PRV059,Provider Network 59,Imaging Center,VA,VA Locality,70551,MRI brain without contrast,Imaging,337.86,334.43,569.92,24,2024-12-01,Fee Schedule,Medicare Advantage,275.26,simulated_cms_style_fee_schedule,2024-12-01,8026.32,6606.24,1.2274213470900242,62.60000000000002,0.22742134709002407,1502.4000000000005,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,45378,Diagnostic colonoscopy,Outpatient,490.82,448.28,894.81,16,2025-11-01,Fee Schedule,Commercial PPO,396.98,simulated_cms_style_fee_schedule,2025-11-01,7172.48,6351.68,1.2363847045191192,93.83999999999997,0.23638470451911928,1501.4399999999996,1,0,above_120_percent
PRV005,Provider Network 05,Ambulatory Surgery,PA,PA Locality,A0429,Ambulance basic life support,Emergency,363.6,338.44,527.35,20,2024-10-01,Percent of Medicare,Commercial HMO,288.53,simulated_cms_style_fee_schedule,2024-10-01,6768.8,5770.599999999999,1.2601809170623508,75.07000000000005,0.26018091706235075,1501.400000000001,1,0,above_120_percent
PRV046,Provider Network 46,Lab,NC,NC Locality,A0429,Ambulance basic life support,Emergency,373.16,363.4,700.77,19,2025-11-01,Negotiated Commercial,Commercial PPO,294.16,simulated_cms_style_fee_schedule,2025-11-01,6904.599999999999,5589.040000000001,1.2685613271688876,79.0,0.26856132716888764,1501.0,1,0,above_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,99213,Office/outpatient established visit,Professional,99.46,99.44,166.22,88,2025-08-01,Percent of Medicare,Commercial HMO,82.42,simulated_cms_style_fee_schedule,2025-08-01,8750.72,7252.96,1.20674593545256,17.039999999999992,0.20674593545255995,1499.5199999999993,1,0,above_120_percent
PRV002,Provider Network 02,Imaging Center,NC,NC Locality,99213,Office/outpatient established visit,Professional,107.77,101.52,197.03,64,2025-05-01,Case Rate,Medicare Advantage,84.35,simulated_cms_style_fee_schedule,2025-05-01,6497.28,5398.4,1.277652637818613,23.42,0.27765263781861294,1498.88,1,0,above_120_percent
PRV020,Provider Network 20,Ambulatory Surgery,NC,NC Locality,99213,Office/outpatient established visit,Professional,92.05,86.67,156.17,104,2024-02-01,Case Rate,Medicare Advantage,77.64,simulated_cms_style_fee_schedule,2024-02-01,9013.68,8074.56,1.1856002060793405,14.409999999999997,0.1856002060793405,1498.6399999999996,0,0,100_to_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,70551,MRI brain without contrast,Imaging,319.59,316.2,585.84,15,2024-11-01,Negotiated Commercial,Commercial PPO,219.7,simulated_cms_style_fee_schedule,2024-11-01,4743.0,3295.5,1.454665452890305,99.88999999999999,0.4546654528903049,1498.35,1,0,above_120_percent
PRV059,Provider Network 59,Imaging Center,VA,VA Locality,70551,MRI brain without contrast,Imaging,368.82,344.75,769.57,16,2025-03-01,Fee Schedule,Exchange,275.26,simulated_cms_style_fee_schedule,2025-03-01,5516.0,4404.16,1.3398968248201701,93.56,0.33989682482017003,1496.96,1,0,above_120_percent
PRV053,Provider Network 53,Hospital Outpatient,NY,NY Locality,99213,Office/outpatient established visit,Professional,112.06,103.35,172.63,84,2025-11-01,Percent of Medicare,Commercial PPO,94.24,simulated_cms_style_fee_schedule,2025-11-01,8681.4,7916.16,1.1890916808149408,17.820000000000007,0.18909168081494065,1496.8800000000006,0,0,100_to_120_percent
PRV034,Provider Network 34,Ambulatory Surgery,PA,PA Locality,70551,MRI brain without contrast,Imaging,285.22,282.82,415.27,25,2024-11-01,Percent of Medicare,Commercial HMO,225.37,simulated_cms_style_fee_schedule,2024-11-01,7070.5,5634.25,1.265563295913387,59.85000000000002,0.26556329591338695,1496.2500000000005,1,0,above_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,99213,Office/outpatient established visit,Professional,97.37,92.51,105.1,100,2024-04-01,Case Rate,Exchange,82.42,simulated_cms_style_fee_schedule,2024-04-01,9251.0,8242.0,1.1813880126182965,14.950000000000003,0.18138801261829657,1495.0000000000002,0,0,100_to_120_percent
PRV005,Provider Network 05,Ambulatory Surgery,PA,PA Locality,A0429,Ambulance basic life support,Emergency,365.45,338.35,405.43,24,2025-10-01,Fee Schedule,Medicare Advantage,303.18,simulated_cms_style_fee_schedule,2025-10-01,8120.400000000001,7276.32,1.2053895375684411,62.26999999999998,0.20538953756844114,1494.4799999999996,1,0,above_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,45378,Diagnostic colonoscopy,Outpatient,452.25,416.45,649.75,18,2025-08-01,Fee Schedule,Commercial HMO,369.24,simulated_cms_style_fee_schedule,2025-08-01,7496.099999999999,6646.32,1.2248131296717581,83.00999999999999,0.22481312967175818,1494.1799999999998,1,0,above_120_percent
PRV009,Provider Network 09,Hospital Outpatient,MD,MD Locality,99213,Office/outpatient established visit,Professional,110.13,102.5,135.81,94,2024-10-01,Negotiated Commercial,Medicare Advantage,94.24,simulated_cms_style_fee_schedule,2024-10-01,9635.0,8858.56,1.1686120543293719,15.89,0.16861205432937182,1493.66,0,0,100_to_120_percent
PRV031,Provider Network 31,Ambulatory Surgery,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,505.01,427.2,1062.21,17,2025-11-01,Negotiated Commercial,Commercial HMO,417.19,simulated_cms_style_fee_schedule,2025-11-01,7262.4,7092.23,1.210503607469019,87.82,0.2105036074690189,1492.9399999999998,1,0,above_120_percent
PRV023,Provider Network 23,Physician Group,MD,MD Locality,70551,MRI brain without contrast,Imaging,298.33,264.66,412.45,21,2025-05-01,Fee Schedule,Commercial PPO,227.36,simulated_cms_style_fee_schedule,2025-05-01,5557.860000000001,4774.56,1.3121481351161153,70.96999999999997,0.3121481351161153,1490.3699999999994,1,0,above_120_percent
PRV030,Provider Network 30,Ambulatory Surgery,NC,NC Locality,99213,Office/outpatient established visit,Professional,113.82,106.82,201.25,100,2025-11-01,Negotiated Commercial,Medicare Advantage,98.92,simulated_cms_style_fee_schedule,2025-11-01,10682.0,9892.0,1.1506267691063485,14.899999999999991,0.15062676910634848,1489.999999999999,0,0,100_to_120_percent
PRV053,Provider Network 53,Hospital Outpatient,NY,NY Locality,70551,MRI brain without contrast,Imaging,362.62,362.62,667.76,14,2025-06-01,Percent of Medicare,Medicare Advantage,256.22,simulated_cms_style_fee_schedule,2025-06-01,5076.68,3587.0800000000004,1.415268128951682,106.39999999999998,0.415268128951682,1489.5999999999997,1,0,above_120_percent
PRV002,Provider Network 02,Imaging Center,NC,NC Locality,70551,MRI brain without contrast,Imaging,318.85,301.15,500.49,15,2025-11-01,Case Rate,Commercial PPO,219.7,simulated_cms_style_fee_schedule,2025-11-01,4517.25,3295.5,1.4512972234865729,99.15000000000003,0.45129722348657275,1487.2500000000005,1,0,above_120_percent
PRV032,Provider Network 32,Hospital Outpatient,NC,NC Locality,A0429,Ambulance basic life support,Emergency,359.35,350.0,658.23,21,2024-04-01,Case Rate,Commercial PPO,288.53,simulated_cms_style_fee_schedule,2024-04-01,7350.0,6059.129999999999,1.2454510796104392,70.82000000000005,0.24545107961043933,1487.2200000000012,1,0,above_120_percent
PRV032,Provider Network 32,Hospital Outpatient,NC,NC Locality,99213,Office/outpatient established visit,Professional,120.16,113.46,158.29,70,2025-07-01,Fee Schedule,Medicare Advantage,98.92,simulated_cms_style_fee_schedule,2025-07-01,7942.2,6924.400000000001,1.2147189648200565,21.239999999999995,0.21471896482005656,1486.7999999999997,1,0,above_120_percent
PRV057,Provider Network 57,Ambulatory Surgery,MD,MD Locality,A0429,Ambulance basic life support,Emergency,416.58,390.94,718.47,18,2025-03-01,Case Rate,Medicare Advantage,334.01,simulated_cms_style_fee_schedule,2025-03-01,7036.92,6012.18,1.2472081674201372,82.57,0.2472081674201371,1486.2599999999998,1,0,above_120_percent
PRV041,Provider Network 41,Physician Group,NC,NC Locality,45378,Diagnostic colonoscopy,Outpatient,468.32,444.23,736.61,15,2024-04-01,Fee Schedule,Medicare Advantage,369.24,simulated_cms_style_fee_schedule,2024-04-01,6663.450000000001,5538.6,1.2683349582927093,99.07999999999998,0.2683349582927093,1486.1999999999998,1,0,above_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,A0429,Ambulance basic life support,Emergency,365.81,336.01,648.51,22,2025-05-01,Negotiated Commercial,Commercial PPO,298.33,simulated_cms_style_fee_schedule,2025-05-01,7392.219999999999,6563.259999999999,1.2261924714242618,67.48000000000002,0.2261924714242618,1484.5600000000004,1,0,above_120_percent
PRV051,Provider Network 51,Imaging Center,VA,VA Locality,70551,MRI brain without contrast,Imaging,349.44,332.02,578.62,20,2024-01-01,Negotiated Commercial,Commercial PPO,275.26,simulated_cms_style_fee_schedule,2024-01-01,6640.4,5505.2,1.2694906633728111,74.18,0.2694906633728112,1483.6000000000001,1,0,above_120_percent
PRV022,Provider Network 22,Hospital Outpatient,PA,PA Locality,99213,Office/outpatient established visit,Professional,117.0,103.85,188.36,82,2024-09-01,Fee Schedule,Medicare Advantage,98.92,simulated_cms_style_fee_schedule,2024-09-01,8515.699999999999,8111.4400000000005,1.1827739587545492,18.08,0.1827739587545491,1482.56,0,0,100_to_120_percent
PRV007,Provider Network 07,Physician Group,FL,FL Locality,A0429,Ambulance basic life support,Emergency,448.02,427.39,694.97,13,2025-01-01,Case Rate,Exchange,334.01,simulated_cms_style_fee_schedule,2025-01-01,5556.07,4342.13,1.3413370857159965,114.00999999999999,0.3413370857159965,1482.1299999999999,1,0,above_120_percent
PRV030,Provider Network 30,Ambulatory Surgery,NC,NC Locality,A0429,Ambulance basic life support,Emergency,352.94,325.36,594.39,23,2025-11-01,Negotiated Commercial,Exchange,288.53,simulated_cms_style_fee_schedule,2025-11-01,7483.280000000001,6636.19,1.2232350188888506,64.41000000000003,0.2232350188888505,1481.4300000000005,1,0,above_120_percent
PRV023,Provider Network 23,Physician Group,MD,MD Locality,45378,Diagnostic colonoscopy,Outpatient,489.72,416.49,895.47,16,2025-05-01,Percent of Medicare,Commercial HMO,397.24,simulated_cms_style_fee_schedule,2025-05-01,6663.84,6355.84,1.2328063639109859,92.48000000000002,0.23280636391098583,1479.6800000000003,1,0,above_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,510.62,464.72,797.24,13,2024-05-01,Percent of Medicare,Exchange,396.82,simulated_cms_style_fee_schedule,2024-05-01,6041.360000000001,5158.66,1.286779900206643,113.80000000000001,0.28677990020664285,1479.4,1,0,above_120_percent
PRV028,Provider Network 28,Lab,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,531.46,490.44,882.93,11,2024-03-01,Negotiated Commercial,Commercial PPO,396.98,simulated_cms_style_fee_schedule,2024-03-01,5394.84,4366.780000000001,1.3387576200312359,134.48000000000002,0.3387576200312359,1479.2800000000002,1,0,above_120_percent
PRV031,Provider Network 31,Ambulatory Surgery,PA,PA Locality,70551,MRI brain without contrast,Imaging,338.4,299.39,616.74,18,2024-05-01,Percent of Medicare,Commercial HMO,256.22,simulated_cms_style_fee_schedule,2024-05-01,5389.0199999999995,4611.960000000001,1.3207399890718912,82.17999999999995,0.3207399890718911,1479.239999999999,1,0,above_120_percent
PRV051,Provider Network 51,Imaging Center,VA,VA Locality,70551,MRI brain without contrast,Imaging,326.65,297.47,636.15,21,2025-12-01,Negotiated Commercial,Commercial HMO,256.22,simulated_cms_style_fee_schedule,2025-12-01,6246.870000000001,5380.620000000001,1.2748809616735615,70.42999999999995,0.2748809616735616,1479.0299999999988,1,0,above_120_percent
PRV046,Provider Network 46,Lab,NC,NC Locality,99213,Office/outpatient established visit,Professional,93.04,86.67,145.65,96,2025-04-01,Fee Schedule,Exchange,77.64,simulated_cms_style_fee_schedule,2025-04-01,8320.32,7453.4400000000005,1.1983513652756312,15.400000000000006,0.1983513652756312,1478.4000000000005,0,0,100_to_120_percent
PRV051,Provider Network 51,Imaging Center,VA,VA Locality,A0429,Ambulance basic life support,Emergency,385.26,367.4,608.76,17,2024-07-01,Negotiated Commercial,Commercial HMO,298.33,simulated_cms_style_fee_schedule,2024-07-01,6245.799999999999,5071.61,1.291388730600342,86.93,0.2913887306003419,1477.8100000000002,1,0,above_120_percent
PRV017,Provider Network 17,Ambulatory Surgery,VA,VA Locality,J3490,Unclassified drug,Pharmacy,188.36,178.75,267.49,22,2024-01-01,Case Rate,Commercial PPO,121.25,simulated_cms_style_fee_schedule,2024-01-01,3932.5,2667.5,1.5534845360824743,67.11000000000001,0.5534845360824744,1476.4200000000003,1,0,above_120_percent
PRV016,Provider Network 16,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,315.22,286.74,494.55,25,2024-06-01,Fee Schedule,Medicare Advantage,256.22,simulated_cms_style_fee_schedule,2024-06-01,7168.5,6405.500000000001,1.2302708609788462,59.0,0.23027086097884628,1475.0,1,0,above_120_percent
PRV032,Provider Network 32,Hospital Outpatient,NC,NC Locality,70551,MRI brain without contrast,Imaging,344.91,324.44,390.66,15,2025-12-01,Negotiated Commercial,Exchange,246.58,simulated_cms_style_fee_schedule,2025-12-01,4866.6,3698.7000000000003,1.3987752453564766,98.33000000000001,0.3987752453564766,1474.9500000000003,1,0,above_120_percent
PRV017,Provider Network 17,Ambulatory Surgery,VA,VA Locality,J3490,Unclassified drug,Pharmacy,199.59,194.18,288.57,18,2025-04-01,Case Rate,Exchange,117.66,simulated_cms_style_fee_schedule,2025-04-01,3495.2400000000002,2117.88,1.6963284038755737,81.93,0.6963284038755738,1474.7400000000002,1,0,above_120_percent
PRV033,Provider Network 33,Physician Group,FL,FL Locality,70551,MRI brain without contrast,Imaging,332.63,289.48,394.67,14,2024-02-01,Percent of Medicare,Exchange,227.36,simulated_cms_style_fee_schedule,2024-02-01,4052.7200000000003,3183.04,1.4630102040816326,105.26999999999998,0.46301020408163257,1473.7799999999997,1,0,above_120_percent
PRV020,Provider Network 20,Ambulatory Surgery,NC,NC Locality,99213,Office/outpatient established visit,Professional,100.84,92.62,159.64,80,2024-10-01,Negotiated Commercial,Exchange,82.42,simulated_cms_style_fee_schedule,2024-10-01,7409.6,6593.6,1.2234894443096336,18.42,0.2234894443096336,1473.6000000000001,1,0,above_120_percent
PRV021,Provider Network 21,Ambulatory Surgery,FL,FL Locality,99213,Office/outpatient established visit,Professional,110.25,107.0,210.94,92,2024-05-01,Percent of Medicare,Exchange,94.24,simulated_cms_style_fee_schedule,2024-05-01,9844.0,8670.08,1.1698853989813243,16.010000000000005,0.16988539898132435,1472.9200000000005,0,0,100_to_120_percent
PRV046,Provider Network 46,Lab,NC,NC Locality,70551,MRI brain without contrast,Imaging,328.38,286.96,497.62,18,2024-10-01,Negotiated Commercial,Commercial HMO,246.58,simulated_cms_style_fee_schedule,2024-10-01,5165.28,4438.4400000000005,1.3317381782788547,81.79999999999998,0.33173817827885466,1472.3999999999996,1,0,above_120_percent
PRV004,Provider Network 04,Ambulatory Surgery,FL,FL Locality,J3490,Unclassified drug,Pharmacy,178.98,164.42,264.05,22,2025-09-01,Percent of Medicare,Exchange,112.06,simulated_cms_style_fee_schedule,2025-09-01,3617.24,2465.32,1.5971800820988755,66.91999999999999,0.5971800820988755,1472.2399999999998,1,0,above_120_percent
PRV060,Provider Network 60,Imaging Center,MD,MD Locality,A0429,Ambulance basic life support,Emergency,400.91,366.56,593.56,22,2025-07-01,Fee Schedule,Medicare Advantage,334.01,simulated_cms_style_fee_schedule,2025-07-01,8064.32,7348.219999999999,1.2002934043890903,66.90000000000003,0.20029340438909027,1471.8000000000006,1,0,above_120_percent
