provider_id,provider_name,provider_type,state,locality,hcpcs_code,service_description,service_category,contract_allowed_amount,contract_paid_amount,billed_amount,utilization_count,effective_date,contract_type,payer_product,medicare_benchmark_amount,benchmark_source,service_month,contract_total_paid,medicare_total_benchmark,contract_to_medicare_ratio,dollar_variance,percent_variance,total_financial_variance,over_benchmark_flag,under_benchmark_flag,benchmark_band
PRV056,Provider Network 56,Physician Group,NY,NY Locality,99213,Office/outpatient established visit,Professional,68.6,65.79,97.73,72,2024-04-01,Fee Schedule,Commercial HMO,84.35,simulated_cms_style_fee_schedule,2024-04-01,4736.88,6073.2,0.8132780082987552,-15.75,-0.18672199170124482,-1134.0,0,0,80_to_100_percent
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,202.36,179.28,268.05,21,2025-12-01,Negotiated Commercial,Exchange,256.22,simulated_cms_style_fee_schedule,2025-12-01,3764.88,5380.620000000001,0.7897900241979549,-53.860000000000014,-0.21020997580204515,-1131.0600000000004,0,1,below_80_percent_of_medicare
PRV039,Provider Network 39,Hospital Outpatient,NY,NY Locality,99213,Office/outpatient established visit,Professional,83.65,82.57,145.04,74,2024-03-01,Case Rate,Commercial PPO,98.92,simulated_cms_style_fee_schedule,2024-03-01,6110.179999999999,7320.08,0.8456328346138294,-15.269999999999996,-0.1543671653861706,-1129.9799999999998,0,0,80_to_100_percent
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,99213,Office/outpatient established visit,Professional,68.71,67.4,115.38,72,2025-02-01,Fee Schedule,Commercial PPO,84.35,simulated_cms_style_fee_schedule,2025-02-01,4852.8,6073.2,0.8145820983995258,-15.64,-0.18541790160047422,-1126.08,0,0,80_to_100_percent
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,99213,Office/outpatient established visit,Professional,69.98,67.15,101.58,90,2025-05-01,Negotiated Commercial,Commercial HMO,82.42,simulated_cms_style_fee_schedule,2025-05-01,6043.500000000001,7417.8,0.849065760737685,-12.439999999999998,-0.15093423926231495,-1119.6,0,0,80_to_100_percent
PRV040,Provider Network 40,Imaging Center,MD,MD Locality,A0429,Ambulance basic life support,Emergency,245.52,237.25,446.74,11,2024-05-01,Percent of Medicare,Commercial HMO,347.07,simulated_cms_style_fee_schedule,2024-05-01,2609.75,3817.77,0.7074077275477569,-101.54999999999998,-0.292592272452243,-1117.0499999999997,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,209.86,192.46,297.67,17,2024-12-01,Fee Schedule,Exchange,275.26,simulated_cms_style_fee_schedule,2024-12-01,3271.82,4679.42,0.7624064520816684,-65.39999999999998,-0.23759354791833168,-1111.7999999999997,0,1,below_80_percent_of_medicare
PRV040,Provider Network 40,Imaging Center,MD,MD Locality,70551,MRI brain without contrast,Imaging,184.82,172.11,194.06,18,2024-12-01,Case Rate,Exchange,246.58,simulated_cms_style_fee_schedule,2024-12-01,3097.9800000000005,4438.4400000000005,0.7495336199205126,-61.76000000000002,-0.25046638007948746,-1111.6800000000003,0,1,below_80_percent_of_medicare
PRV049,Provider Network 49,Imaging Center,PA,PA Locality,A0429,Ambulance basic life support,Emergency,242.03,224.29,296.6,18,2024-10-01,Percent of Medicare,Commercial HMO,303.18,simulated_cms_style_fee_schedule,2024-10-01,4037.22,5457.24,0.7983046375090705,-61.150000000000006,-0.2016953624909295,-1100.7,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,214.35,206.13,347.43,18,2024-10-01,Negotiated Commercial,Medicare Advantage,275.26,simulated_cms_style_fee_schedule,2024-10-01,3710.34,4954.68,0.7787183026956332,-60.91,-0.22128169730436678,-1096.3799999999999,0,1,below_80_percent_of_medicare
PRV026,Provider Network 26,Imaging Center,NC,NC Locality,99213,Office/outpatient established visit,Professional,71.38,66.96,108.52,84,2025-10-01,Percent of Medicare,Medicare Advantage,84.35,simulated_cms_style_fee_schedule,2025-10-01,5624.639999999999,7085.4,0.846235921754594,-12.969999999999999,-0.15376407824540606,-1089.48,0,0,80_to_100_percent
PRV014,Provider Network 14,Imaging Center,MD,MD Locality,45378,Diagnostic colonoscopy,Outpatient,306.67,277.09,489.23,12,2025-12-01,Negotiated Commercial,Commercial PPO,396.82,simulated_cms_style_fee_schedule,2025-12-01,3325.08,4761.84,0.7728189103371806,-90.14999999999998,-0.22718108966281936,-1081.7999999999997,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,A0429,Ambulance basic life support,Emergency,266.41,234.7,558.58,16,2024-11-01,Case Rate,Commercial PPO,334.01,simulated_cms_style_fee_schedule,2024-11-01,3755.2,5344.16,0.7976108499745518,-67.59999999999997,-0.20238915002544824,-1081.5999999999995,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,A0429,Ambulance basic life support,Emergency,204.45,192.94,331.44,12,2024-08-01,Percent of Medicare,Exchange,294.16,simulated_cms_style_fee_schedule,2024-08-01,2315.2799999999997,3529.92,0.6950299156921402,-89.71000000000004,-0.30497008430785977,-1076.5200000000004,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,271.65,233.31,315.65,11,2025-05-01,Negotiated Commercial,Commercial PPO,369.24,simulated_cms_style_fee_schedule,2025-05-01,2566.41,4061.6400000000003,0.7357003574910627,-97.59000000000003,-0.26429964250893734,-1073.4900000000002,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,70551,MRI brain without contrast,Imaging,175.17,154.67,198.76,15,2024-02-01,Percent of Medicare,Medicare Advantage,246.58,simulated_cms_style_fee_schedule,2024-02-01,2320.0499999999997,3698.7000000000003,0.7103982480330926,-71.41000000000003,-0.2896017519669074,-1071.1500000000003,0,1,below_80_percent_of_medicare
PRV014,Provider Network 14,Imaging Center,MD,MD Locality,70551,MRI brain without contrast,Imaging,202.75,184.55,281.03,20,2025-06-01,Percent of Medicare,Commercial HMO,256.22,simulated_cms_style_fee_schedule,2025-06-01,3691.0,5124.400000000001,0.7913121536179845,-53.47000000000003,-0.20868784638201554,-1069.4000000000005,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,A0429,Ambulance basic life support,Emergency,234.82,209.72,277.08,18,2024-01-01,Negotiated Commercial,Exchange,294.16,simulated_cms_style_fee_schedule,2024-01-01,3774.96,5294.88,0.7982730486809898,-59.34000000000003,-0.20172695131901017,-1068.1200000000006,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,A0429,Ambulance basic life support,Emergency,227.32,218.25,238.68,15,2024-05-01,Fee Schedule,Medicare Advantage,298.33,simulated_cms_style_fee_schedule,2024-05-01,3273.75,4474.95,0.7619749941340127,-71.00999999999999,-0.23802500586598732,-1065.1499999999999,0,1,below_80_percent_of_medicare
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,70551,MRI brain without contrast,Imaging,190.63,186.7,354.29,19,2024-06-01,Negotiated Commercial,Commercial PPO,246.58,simulated_cms_style_fee_schedule,2024-06-01,3547.2999999999997,4685.02,0.7730959526320058,-55.95000000000002,-0.22690404736799422,-1063.0500000000004,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,166.59,150.26,228.38,20,2025-03-01,Negotiated Commercial,Exchange,219.7,simulated_cms_style_fee_schedule,2025-03-01,3005.2,4394.0,0.7582612653618571,-53.109999999999985,-0.24173873463814285,-1062.1999999999998,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,153.33,138.39,291.76,16,2024-02-01,Negotiated Commercial,Medicare Advantage,219.7,simulated_cms_style_fee_schedule,2024-02-01,2214.24,3515.2,0.6979062357760584,-66.36999999999998,-0.30209376422394163,-1061.9199999999996,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,169.55,158.59,321.48,19,2025-09-01,Case Rate,Medicare Advantage,225.37,simulated_cms_style_fee_schedule,2025-09-01,3013.21,4282.03,0.752318409726228,-55.81999999999999,-0.24768159027377198,-1060.58,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,166.72,154.77,299.46,18,2025-07-01,Case Rate,Medicare Advantage,225.37,simulated_cms_style_fee_schedule,2025-07-01,2785.86,4056.66,0.739761281448285,-58.650000000000006,-0.260238718551715,-1055.7,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,173.94,162.39,260.32,23,2025-01-01,Percent of Medicare,Medicare Advantage,219.7,simulated_cms_style_fee_schedule,2025-01-01,3734.97,5053.099999999999,0.7917159763313609,-45.75999999999999,-0.20828402366863902,-1052.4799999999998,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,55.92,51.78,63.7,23,2025-03-01,Case Rate,Exchange,101.59,simulated_cms_style_fee_schedule,2025-03-01,1190.94,2336.57,0.5504478787282213,-45.67,-0.44955212127177874,-1050.41,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,70551,MRI brain without contrast,Imaging,175.73,165.09,277.64,21,2025-06-01,Fee Schedule,Commercial HMO,225.37,simulated_cms_style_fee_schedule,2025-06-01,3466.89,4732.77,0.7797399831388383,-49.640000000000015,-0.2202600168611617,-1042.4400000000003,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,70551,MRI brain without contrast,Imaging,174.44,159.67,253.6,23,2024-02-01,Case Rate,Medicare Advantage,219.7,simulated_cms_style_fee_schedule,2024-02-01,3672.41,5053.099999999999,0.7939918070095585,-45.25999999999999,-0.20600819299044149,-1040.9799999999998,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,70551,MRI brain without contrast,Imaging,164.94,154.53,250.9,19,2024-11-01,Negotiated Commercial,Commercial PPO,219.7,simulated_cms_style_fee_schedule,2024-11-01,2936.07,4174.3,0.7507510241238052,-54.75999999999999,-0.2492489758761948,-1040.4399999999998,0,1,below_80_percent_of_medicare
PRV056,Provider Network 56,Physician Group,NY,NY Locality,70551,MRI brain without contrast,Imaging,200.97,200.97,327.64,14,2024-09-01,Negotiated Commercial,Commercial PPO,275.26,simulated_cms_style_fee_schedule,2024-09-01,2813.58,3853.64,0.7301097144517911,-74.28999999999999,-0.26989028554820893,-1040.06,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,210.36,195.36,387.15,16,2025-03-01,Negotiated Commercial,Exchange,275.26,simulated_cms_style_fee_schedule,2025-03-01,3125.76,4404.16,0.7642229165152947,-64.89999999999998,-0.2357770834847053,-1038.3999999999996,0,1,below_80_percent_of_medicare
PRV039,Provider Network 39,Hospital Outpatient,NY,NY Locality,99213,Office/outpatient established visit,Professional,64.7,58.25,100.36,80,2025-11-01,Fee Schedule,Exchange,77.64,simulated_cms_style_fee_schedule,2025-11-01,4660.0,6211.2,0.8333333333333334,-12.939999999999998,-0.16666666666666663,-1035.1999999999998,0,0,80_to_100_percent
PRV037,Provider Network 37,Lab,VA,VA Locality,J3490,Unclassified drug,Pharmacy,82.98,76.82,128.64,27,2024-11-01,Percent of Medicare,Medicare Advantage,121.25,simulated_cms_style_fee_schedule,2024-11-01,2074.14,3273.75,0.6843711340206186,-38.269999999999996,-0.3156288659793814,-1033.29,0,1,below_80_percent_of_medicare
PRV039,Provider Network 39,Hospital Outpatient,NY,NY Locality,A0429,Ambulance basic life support,Emergency,218.97,198.18,339.73,13,2024-05-01,Fee Schedule,Commercial HMO,298.33,simulated_cms_style_fee_schedule,2024-05-01,2576.34,3878.29,0.7339858545905541,-79.35999999999999,-0.2660141454094459,-1031.6799999999998,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,A0429,Ambulance basic life support,Emergency,219.78,189.81,355.51,15,2024-07-01,Percent of Medicare,Exchange,288.53,simulated_cms_style_fee_schedule,2024-07-01,2847.15,4327.95,0.7617232176896684,-68.74999999999997,-0.23827678231033161,-1031.2499999999995,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,70551,MRI brain without contrast,Imaging,165.45,159.52,222.57,19,2024-08-01,Negotiated Commercial,Medicare Advantage,219.7,simulated_cms_style_fee_schedule,2024-08-01,3030.88,4174.3,0.7530723714155667,-54.25,-0.24692762858443332,-1030.75,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,176.39,169.0,249.34,21,2024-07-01,Negotiated Commercial,Commercial PPO,225.37,simulated_cms_style_fee_schedule,2024-07-01,3549.0,4732.77,0.7826685006877578,-48.98000000000002,-0.21733149931224216,-1028.5800000000004,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,70551,MRI brain without contrast,Imaging,170.77,146.45,222.42,21,2025-02-01,Negotiated Commercial,Exchange,219.7,simulated_cms_style_fee_schedule,2025-02-01,3075.45,4613.7,0.7772872098315886,-48.92999999999998,-0.2227127901684114,-1027.5299999999995,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,70551,MRI brain without contrast,Imaging,182.84,178.28,305.45,14,2025-08-01,Percent of Medicare,Commercial HMO,256.22,simulated_cms_style_fee_schedule,2025-08-01,2495.92,3587.0800000000004,0.7136054952774958,-73.38000000000002,-0.28639450472250416,-1027.3200000000004,0,1,below_80_percent_of_medicare
PRV042,Provider Network 42,Imaging Center,VA,VA Locality,A0429,Ambulance basic life support,Emergency,234.22,203.43,445.27,16,2024-05-01,Case Rate,Commercial HMO,298.33,simulated_cms_style_fee_schedule,2024-05-01,3254.88,4773.28,0.7851037441759127,-64.10999999999999,-0.2148962558240874,-1025.7599999999998,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,218.3,200.31,332.57,18,2024-12-01,Negotiated Commercial,Medicare Advantage,275.26,simulated_cms_style_fee_schedule,2024-12-01,3605.58,4954.68,0.7930683717212818,-56.95999999999998,-0.20693162827871822,-1025.2799999999997,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,165.75,145.9,252.58,19,2025-12-01,Percent of Medicare,Commercial PPO,219.7,simulated_cms_style_fee_schedule,2025-12-01,2772.1,4174.3,0.7544378698224853,-53.94999999999999,-0.24556213017751474,-1025.0499999999997,0,1,below_80_percent_of_medicare
PRV045,Provider Network 45,Physician Group,NC,NC Locality,70551,MRI brain without contrast,Imaging,199.47,188.48,209.44,18,2024-08-01,Fee Schedule,Exchange,256.22,simulated_cms_style_fee_schedule,2024-08-01,3392.64,4611.960000000001,0.7785106549059401,-56.75000000000003,-0.22148934509405988,-1021.5000000000005,0,1,below_80_percent_of_medicare
PRV015,Provider Network 15,Imaging Center,NC,NC Locality,70551,MRI brain without contrast,Imaging,190.11,170.08,318.37,18,2024-03-01,Negotiated Commercial,Commercial HMO,246.58,simulated_cms_style_fee_schedule,2024-03-01,3061.44,4438.4400000000005,0.7709871035769325,-56.47,-0.22901289642306755,-1016.46,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,168.44,162.56,236.61,13,2024-10-01,Case Rate,Commercial HMO,246.58,simulated_cms_style_fee_schedule,2024-10-01,2113.28,3205.54,0.6831048746857004,-78.14000000000001,-0.31689512531429964,-1015.8200000000002,0,1,below_80_percent_of_medicare
PRV001,Provider Network 01,Physician Group,FL,FL Locality,70551,MRI brain without contrast,Imaging,160.26,146.3,217.91,17,2025-03-01,Percent of Medicare,Commercial PPO,219.7,simulated_cms_style_fee_schedule,2025-03-01,2487.1000000000004,3734.8999999999996,0.7294492489758762,-59.44,-0.2705507510241238,-1010.48,0,1,below_80_percent_of_medicare
PRV011,Provider Network 11,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,179.31,154.75,389.03,21,2025-09-01,Fee Schedule,Commercial PPO,227.36,simulated_cms_style_fee_schedule,2025-09-01,3249.75,4774.56,0.7886611541168191,-48.05000000000001,-0.2113388458831809,-1009.0500000000002,0,1,below_80_percent_of_medicare
PRV027,Provider Network 27,Ambulatory Surgery,MD,MD Locality,70551,MRI brain without contrast,Imaging,193.55,181.55,390.99,19,2025-11-01,Percent of Medicare,Medicare Advantage,246.58,simulated_cms_style_fee_schedule,2025-11-01,3449.4500000000003,4685.02,0.7849379511720335,-53.03,-0.2150620488279666,-1007.57,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,A0429,Ambulance basic life support,Emergency,212.47,211.83,223.1,11,2024-02-01,Percent of Medicare,Exchange,303.18,simulated_cms_style_fee_schedule,2024-02-01,2330.13,3334.98,0.7008048024276008,-90.71000000000001,-0.29919519757239926,-997.8100000000001,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,45378,Diagnostic colonoscopy,Outpatient,292.59,285.9,462.42,13,2025-05-01,Fee Schedule,Exchange,369.24,simulated_cms_style_fee_schedule,2025-05-01,3716.7,4800.12,0.7924114397140071,-76.65000000000003,-0.20758856028599293,-996.4500000000005,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,45378,Diagnostic colonoscopy,Outpatient,286.36,262.69,369.93,12,2025-06-01,Negotiated Commercial,Exchange,369.24,simulated_cms_style_fee_schedule,2025-06-01,3152.2799999999997,4430.88,0.7755389448597119,-82.88,-0.22446105514028813,-994.56,0,1,below_80_percent_of_medicare
PRV039,Provider Network 39,Hospital Outpatient,NY,NY Locality,70551,MRI brain without contrast,Imaging,217.35,216.58,358.22,17,2024-04-01,Percent of Medicare,Exchange,275.26,simulated_cms_style_fee_schedule,2024-04-01,3681.86,4679.42,0.7896170892973916,-57.91,-0.21038291070260845,-984.4699999999999,0,1,below_80_percent_of_medicare
PRV013,Provider Network 13,Imaging Center,PA,PA Locality,99213,Office/outpatient established visit,Professional,71.41,70.49,114.15,76,2025-11-01,Case Rate,Commercial HMO,84.35,simulated_cms_style_fee_schedule,2025-11-01,5357.24,6410.599999999999,0.8465915826911677,-12.939999999999998,-0.15340841730883223,-983.4399999999998,0,0,80_to_100_percent
PRV047,Provider Network 47,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,175.06,160.07,283.96,22,2024-09-01,Percent of Medicare,Commercial HMO,219.7,simulated_cms_style_fee_schedule,2024-09-01,3521.54,4833.4,0.7968138370505234,-44.639999999999986,-0.2031861629494765,-982.0799999999997,0,1,below_80_percent_of_medicare
PRV056,Provider Network 56,Physician Group,NY,NY Locality,70551,MRI brain without contrast,Imaging,178.26,157.01,298.23,20,2024-12-01,Fee Schedule,Commercial HMO,227.36,simulated_cms_style_fee_schedule,2024-12-01,3140.2,4547.200000000001,0.7840429275158338,-49.10000000000002,-0.21595707248416618,-982.0000000000005,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,70551,MRI brain without contrast,Imaging,190.88,176.67,243.54,15,2025-01-01,Fee Schedule,Exchange,256.22,simulated_cms_style_fee_schedule,2025-01-01,2650.0499999999997,3843.3,0.7449847787057996,-65.34000000000003,-0.2550152212942004,-980.1000000000005,0,1,below_80_percent_of_medicare
PRV039,Provider Network 39,Hospital Outpatient,NY,NY Locality,99213,Office/outpatient established visit,Professional,64.83,59.9,97.13,76,2024-08-01,Percent of Medicare,Commercial HMO,77.64,simulated_cms_style_fee_schedule,2024-08-01,4552.4,5900.64,0.8350077279752705,-12.810000000000002,-0.16499227202472955,-973.5600000000002,0,0,80_to_100_percent
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,A0429,Ambulance basic life support,Emergency,214.28,212.46,372.3,13,2024-06-01,Fee Schedule,Commercial HMO,288.53,simulated_cms_style_fee_schedule,2024-06-01,2761.98,3750.8899999999994,0.7426610751048418,-74.24999999999997,-0.25733892489515814,-965.2499999999997,0,1,below_80_percent_of_medicare
PRV049,Provider Network 49,Imaging Center,PA,PA Locality,A0429,Ambulance basic life support,Emergency,238.1,216.32,353.98,16,2024-07-01,Case Rate,Medicare Advantage,298.33,simulated_cms_style_fee_schedule,2024-07-01,3461.12,4773.28,0.7981094760835317,-60.22999999999999,-0.2018905239164683,-963.6799999999998,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,J3490,Unclassified drug,Pharmacy,80.66,75.6,118.03,26,2024-05-01,Fee Schedule,Exchange,117.66,simulated_cms_style_fee_schedule,2024-05-01,1965.6,3059.16,0.6855345911949685,-37.0,-0.31446540880503143,-962.0,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,A0429,Ambulance basic life support,Emergency,229.67,196.89,409.02,14,2025-03-01,Percent of Medicare,Exchange,298.33,simulated_cms_style_fee_schedule,2025-03-01,2756.46,4176.62,0.7698521771192974,-68.66,-0.23014782288070257,-961.24,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,99213,Office/outpatient established visit,Professional,83.59,77.83,87.77,62,2024-11-01,Negotiated Commercial,Commercial PPO,98.92,simulated_cms_style_fee_schedule,2024-11-01,4825.46,6133.04,0.8450262838657501,-15.329999999999998,-0.15497371613424987,-950.4599999999999,0,0,80_to_100_percent
PRV052,Provider Network 52,Physician Group,NC,NC Locality,70551,MRI brain without contrast,Imaging,211.93,198.33,333.6,15,2024-06-01,Percent of Medicare,Medicare Advantage,275.26,simulated_cms_style_fee_schedule,2024-06-01,2974.9500000000003,4128.9,0.7699266148368815,-63.329999999999984,-0.23007338516311845,-949.9499999999998,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,J3490,Unclassified drug,Pharmacy,79.69,72.1,148.58,23,2024-12-01,Negotiated Commercial,Commercial PPO,120.81,simulated_cms_style_fee_schedule,2024-12-01,1658.3,2778.63,0.6596308252628094,-41.120000000000005,-0.34036917473719064,-945.7600000000001,0,1,below_80_percent_of_medicare
PRV056,Provider Network 56,Physician Group,NY,NY Locality,70551,MRI brain without contrast,Imaging,194.59,179.58,322.83,18,2024-05-01,Percent of Medicare,Commercial HMO,246.58,simulated_cms_style_fee_schedule,2024-05-01,3232.44,4438.4400000000005,0.7891556492821802,-51.99000000000001,-0.2108443507178198,-935.8200000000002,0,1,below_80_percent_of_medicare
PRV038,Provider Network 38,Lab,NC,NC Locality,99213,Office/outpatient established visit,Professional,65.82,58.72,96.94,78,2024-01-01,Negotiated Commercial,Commercial HMO,77.64,simulated_cms_style_fee_schedule,2024-01-01,4580.16,6055.92,0.847758887171561,-11.820000000000007,-0.15224111282843905,-921.9600000000006,0,0,80_to_100_percent
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,73.75,66.38,111.29,22,2025-11-01,Percent of Medicare,Exchange,115.62,simulated_cms_style_fee_schedule,2025-11-01,1460.36,2543.6400000000003,0.6378654212074035,-41.870000000000005,-0.3621345787925965,-921.1400000000001,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,A0429,Ambulance basic life support,Emergency,223.31,204.44,292.29,13,2024-09-01,Case Rate,Commercial HMO,294.16,simulated_cms_style_fee_schedule,2024-09-01,2657.72,3824.0800000000004,0.7591446831656241,-70.85000000000002,-0.24085531683437592,-921.0500000000003,0,1,below_80_percent_of_medicare
PRV052,Provider Network 52,Physician Group,NC,NC Locality,70551,MRI brain without contrast,Imaging,162.67,162.67,196.43,16,2024-01-01,Case Rate,Medicare Advantage,219.7,simulated_cms_style_fee_schedule,2024-01-01,2602.72,3515.2,0.7404187528447883,-57.03,-0.2595812471552117,-912.48,0,1,below_80_percent_of_medicare
PRV040,Provider Network 40,Imaging Center,MD,MD Locality,70551,MRI brain without contrast,Imaging,193.13,180.61,287.82,17,2024-08-01,Case Rate,Medicare Advantage,246.58,simulated_cms_style_fee_schedule,2024-08-01,3070.3700000000003,4191.860000000001,0.7832346500121664,-53.45000000000002,-0.21676534998783362,-908.6500000000003,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,215.61,194.3,371.06,15,2025-02-01,Fee Schedule,Medicare Advantage,275.26,simulated_cms_style_fee_schedule,2025-02-01,2914.5,4128.9,0.7832957930683718,-59.64999999999998,-0.2167042069316282,-894.7499999999997,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,J3490,Unclassified drug,Pharmacy,80.23,73.65,138.73,25,2025-07-01,Percent of Medicare,Exchange,115.62,simulated_cms_style_fee_schedule,2025-07-01,1841.2500000000002,2890.5,0.6939110880470507,-35.39,-0.3060889119529493,-884.75,0,1,below_80_percent_of_medicare
PRV039,Provider Network 39,Hospital Outpatient,NY,NY Locality,70551,MRI brain without contrast,Imaging,167.72,158.73,304.36,17,2025-02-01,Percent of Medicare,Exchange,219.7,simulated_cms_style_fee_schedule,2025-02-01,2698.41,3734.8999999999996,0.7634046426945835,-51.97999999999999,-0.23659535730541645,-883.6599999999999,0,1,below_80_percent_of_medicare
PRV037,Provider Network 37,Lab,VA,VA Locality,J3490,Unclassified drug,Pharmacy,83.82,74.21,155.14,26,2024-02-01,Percent of Medicare,Medicare Advantage,117.66,simulated_cms_style_fee_schedule,2024-02-01,1929.4599999999998,3059.16,0.7123916369199388,-33.84,-0.2876083630800612,-879.8400000000001,0,1,below_80_percent_of_medicare
PRV029,Provider Network 29,Ambulatory Surgery,NC,NC Locality,70551,MRI brain without contrast,Imaging,173.57,149.87,249.44,19,2024-07-01,Percent of Medicare,Commercial PPO,219.7,simulated_cms_style_fee_schedule,2024-07-01,2847.53,4174.3,0.7900318616294948,-46.129999999999995,-0.20996813837050524,-876.4699999999999,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,J3490,Unclassified drug,Pharmacy,84.08,78.24,138.28,26,2025-05-01,Case Rate,Commercial HMO,117.66,simulated_cms_style_fee_schedule,2025-05-01,2034.2399999999998,3059.16,0.7146013938466769,-33.58,-0.28539860615332313,-873.0799999999999,0,1,below_80_percent_of_medicare
PRV003,Provider Network 03,Imaging Center,PA,PA Locality,70551,MRI brain without contrast,Imaging,170.96,155.07,287.98,16,2024-11-01,Percent of Medicare,Medicare Advantage,225.37,simulated_cms_style_fee_schedule,2024-11-01,2481.12,3605.92,0.7585747881261925,-54.41,-0.2414252118738075,-870.56,0,1,below_80_percent_of_medicare
PRV042,Provider Network 42,Imaging Center,VA,VA Locality,70551,MRI brain without contrast,Imaging,174.1,159.73,316.99,19,2024-04-01,Negotiated Commercial,Commercial HMO,219.7,simulated_cms_style_fee_schedule,2024-04-01,3034.87,4174.3,0.7924442421483842,-45.599999999999994,-0.2075557578516158,-866.3999999999999,0,1,below_80_percent_of_medicare
